2024-03-04 18:49:43
Return in %: 1086.757095 num trades: 9 Longs entered: 5 Shorts entereed: 4 win %: 33.333333% Duration Long: 229 Duration Short: 65
Return in %: 986.422753 num trades: 9 Longs entered: 5 Shorts entereed: 4 win %: 33.333333% Duration Long: 228 Duration Short: 66
Return in %: 968.208319 num trades: 9 Longs entered: 5 Shorts entereed: 4 win %: 33.333333% Duration Long: 229 Duration Short: 65
Return in %: 945.974518 num trades: 9 Longs entered: 5 Shorts entereed: 4 win %: 33.333333% Duration Long: 230 Duration Short: 64
Return in %: 766.242058 num trades: 11 Longs entered: 6 Shorts entereed: 5 win %: 27.272727% Duration Long: 232 Duration Short: 62
Return in %: 737.303564 num trades: 11 Longs entered: 6 Shorts entereed: 5 win %: 27.272727% Duration Long: 233 Duration Short: 61
Return in %: 733.730445 num trades: 11 Longs entered: 6 Shorts entereed: 5 win %: 27.272727% Duration Long: 236 Duration Short: 58
Return in %: 658.020101 num trades: 11 Longs entered: 6 Shorts entereed: 5 win %: 27.272727% Duration Long: 235 Duration Short: 59
Return in %: 368.763153 num trades: 11 Longs entered: 6 Shorts entereed: 5 win %: 27.272727% Duration Long: 237 Duration Short: 57
Return in %: 389.006345 num trades: 11 Longs entered: 6 Shorts entereed: 5 win %: 27.272727% Duration Long: 238 Duration Short: 56
Return in %: 389.006345 num trades: 11 Longs entered: 6 Shorts entereed: 5 win %: 27.272727% Duration Long: 238 Duration Short: 56
Return in %: 359.928964 num trades: 11 Longs entered: 6 Shorts entereed: 5 win %: 27.272727% Duration Long: 241 Duration Short: 53
Return in %: 371.893625 num trades: 9 Longs entered: 5 Shorts entereed: 4 win %: 33.333333% Duration Long: 242 Duration Short: 52
Return in %: 371.893625 num trades: 9 Longs entered: 5 Shorts entereed: 4 win %: 33.333333% Duration Long: 242 Duration Short: 52
Return in %: 371.893625 num trades: 9 Longs entered: 5 Shorts entereed: 4 win %: 33.333333% Duration Long: 242 Duration Short: 52
